season,player_key,player,team,pos,reg_games,reg_targets,reg_receptions,reg_receiving_yards,reg_receiving_tds,reg_receiving_fumbles,reg_receiving_first_downs,reg_receiving_air_yards,reg_receiving_yards_after_catch,reg_receiving_epa,reg_catch_rate,reg_yards_per_target,reg_yards_per_reception,reg_td_per_target,reg_air_yards_per_target,reg_yac_per_reception
2017,michael floyd,Michael Floyd,MIN,WR,10,17,10,78,0,0,3,125,34,-7.5610450492822565,0.5882352941176471,4.588235294117647,7.8,0,7.352941176470588,3.4
2017,michael johnson,Michael Johnson,CIN,DE,15,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2017,michael thomas,Michael Thomas,MIA/NO,DB,26,149,104,1245,5,0,70,1418,425,62.13817887585697,0.697986577181208,8.355704697986576,11.971153846153847,0.03355704697986577,9.516778523489933,4.086538461538462
2017,mike evans,Mike Evans,TB,WR,15,136,71,1001,5,0,55,1868,134,23.097707846180043,0.5220588235294118,7.360294117647059,14.098591549295774,0.03676470588235294,13.735294117647058,1.8873239436619718
2017,mike thomas,Mike Thomas,LA,WR,6,7,5,93,0,1,4,103,29,2.187294379724791,0.7142857142857143,13.285714285714286,18.6,0,14.714285714285714,5.8
2017,mike wallace,Mike Wallace,BAL,WR,15,92,52,748,4,0,33,1231,157,25.620314623906623,0.5652173913043478,8.130434782608695,14.384615384615385,0.043478260869565216,13.380434782608695,3.019230769230769
2017,mike williams,Mike Williams,LAC,WR,9,23,11,95,0,0,7,262,11,-14.17670312973569,0.4782608695652174,4.130434782608695,8.636363636363637,0,11.391304347826088,1
2017,mohamed sanu,Mohamed Sanu,ATL,WR,15,96,67,703,5,0,41,746,245,17.76927930692161,0.6979166666666666,7.322916666666667,10.492537313432836,0.052083333333333336,7.770833333333333,3.656716417910448
2017,nelson agholor,Nelson Agholor,PHI,WR,16,95,62,768,8,0,35,986,301,39.38771227975565,0.6526315789473685,8.08421052631579,12.387096774193548,0.08421052631578947,10.378947368421052,4.854838709677419
2017,nick williams,Nick Williams,ATL,WR,1,4,3,30,0,0,3,46,5,0.26965165860019624,0.75,7.5,10,0,11.5,1.6666666666666667
2017,noah brown,Noah Brown,DAL,WR,7,9,4,33,0,0,3,59,22,-2.998299908475019,0.4444444444444444,3.6666666666666665,8.25,0,6.555555555555555,5.5
2017,odell beckham jr,Odell Beckham Jr.,NYG,WR,4,41,25,302,3,0,15,520,65,6.0398197478133,0.6097560975609756,7.365853658536586,12.08,0.07317073170731707,12.682926829268293,2.6
2017,paul richardson,Paul Richardson,SEA,WR,16,80,44,703,6,0,33,1210,125,27.70854277551599,0.55,8.7875,15.977272727272727,0.075,15.125,2.840909090909091
2017,pharoh cooper,Pharoh Cooper,LA,WR,16,19,11,84,0,0,3,138,54,-10.901905744264253,0.5789473684210527,4.421052631578948,7.636363636363637,0,7.2631578947368425,4.909090909090909
2017,phillip dorsett,Phillip Dorsett,NE,WR,11,18,12,194,0,0,8,365,68,6.7302245672326535,0.6666666666666666,10.777777777777779,16.166666666666668,0,20.27777777777778,5.666666666666667
2017,pierre garcon,Pierre Garcon,SF,WR,8,67,40,500,0,0,25,639,190,7.71951843470654,0.5970149253731343,7.462686567164179,12.5,0,9.537313432835822,4.75
2017,quan bray,Quan Bray,IND,WR,9,4,3,39,0,0,2,39,10,1.5074749421328306,0.75,9.75,13,0,9.75,3.3333333333333335
2017,randall cobb,Randall Cobb,GB,WR,14,92,66,653,4,1,29,555,412,20.007561304939376,0.717391304347826,7.0978260869565215,9.893939393939394,0.043478260869565216,6.032608695652174,6.242424242424242
2017,rashard higgins,Rashard Higgins,CLE,WR,14,50,27,312,2,1,13,464,142,-16.015635651710454,0.54,6.24,11.555555555555555,0.04,9.28,5.2592592592592595
2017,rashawn scott,Rashawn Scott,MIA,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2017,ricardo louis,Ricardo Louis,CLE,WR,14,61,27,357,0,0,18,753,82,-16.297139728176138,0.4426229508196721,5.852459016393443,13.222222222222221,0,12.344262295081966,3.037037037037037
2017,rishard matthews,Rishard Matthews,TEN,WR,14,87,53,795,4,0,36,1023,277,16.828490644460633,0.6091954022988506,9.137931034482758,15,0.04597701149425287,11.758620689655173,5.226415094339623
2017,robbie chosen,Robbie Chosen,NYJ,WR,16,114,63,941,7,0,36,1460,273,20.59528161624017,0.5526315789473685,8.25438596491228,14.936507936507937,0.06140350877192982,12.807017543859649,4.333333333333333
2017,robert woods,Robert Woods,LA,WR,12,85,56,781,5,1,36,866,304,42.78340392170647,0.6588235294117647,9.188235294117646,13.946428571428571,0.058823529411764705,10.188235294117646,5.428571428571429
2017,roger lewis,Roger Lewis,NYG,WR,15,72,36,416,2,0,20,740,76,-10.981447366829276,0.5,5.777777777777778,11.555555555555555,0.027777777777777776,10.277777777777779,2.111111111111111
2017,russell shepard,Russell Shepard,CAR,WR,15,32,17,202,1,1,10,266,106,3.8582582921348063,0.53125,6.3125,11.882352941176471,0.03125,8.3125,6.235294117647059
2017,ryan davis,Ryan Davis,BUF,DE,13,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2017,ryan grant,Ryan Grant,WAS,WR,16,65,45,573,4,0,29,631,235,25.578371603086865,0.6923076923076923,8.815384615384616,12.733333333333333,0.06153846153846154,9.707692307692307,5.222222222222222
2017,ryan switzer,Ryan Switzer,DAL,WR,16,7,6,41,0,0,4,33,18,3.161506590549834,0.8571428571428571,5.857142857142857,6.833333333333333,0,4.714285714285714,3
2017,sammie coates,Sammie Coates,CLE,WR,7,11,6,70,0,0,2,146,16,-0.9639375371916685,0.5454545454545454,6.363636363636363,11.666666666666666,0,13.272727272727273,2.6666666666666665
2017,sammy watkins,Sammy Watkins,LA,WR,15,70,39,593,8,0,33,1009,185,30.117355675183408,0.5571428571428572,8.471428571428572,15.205128205128204,0.11428571428571428,14.414285714285715,4.743589743589744
2017,seth roberts,Seth Roberts,LV,WR,15,65,43,455,1,2,22,643,104,-0.611451533442775,0.6615384615384615,7,10.581395348837209,0.015384615384615385,9.892307692307693,2.4186046511627906
2017,shelton gibson,Shelton Gibson,PHI,WR,2,3,2,11,0,0,0,23,-3,-3.8621380975528155,0.6666666666666666,3.6666666666666665,5.5,0,7.666666666666667,-1.5
2017,stacy coley,Stacy Coley,MIN,WR,2,1,0,0,0,0,0,6,0,-0.4584053149446845,0,0,NA,0,6,NA
2017,stefon diggs,Stefon Diggs,MIN,WR,14,95,64,849,8,0,42,1075,298,47.16293415772212,0.6736842105263158,8.936842105263159,13.265625,0.08421052631578947,11.31578947368421,4.65625
2017,sterling shepard,Sterling Shepard,NYG,WR,11,84,59,731,2,1,36,750,295,29.800766855198624,0.7023809523809523,8.702380952380953,12.389830508474576,0.023809523809523808,8.928571428571429,5
2017,t y hilton,T.Y. Hilton,IND,WR,16,109,57,966,4,2,38,1390,304,13.008626685222085,0.5229357798165137,8.862385321100918,16.94736842105263,0.03669724770642202,12.752293577981652,5.333333333333333
2017,tanner gentry,Tanner Gentry,CHI,WR,4,6,3,35,0,0,2,71,1,0.013405534147750586,0.5,5.833333333333333,11.666666666666666,0,11.833333333333334,0.3333333333333333
2017,tanner mcevoy,Tanner McEvoy,SEA,WR,10,9,5,113,0,1,4,176,19,0.6242380450460239,0.5555555555555556,12.555555555555555,22.6,0,19.555555555555557,3.8
2017,tavarres king,Tavarres King,NYG,WR,8,37,18,240,3,0,11,462,78,4.37655797895137,0.4864864864864865,6.486486486486487,13.333333333333334,0.08108108108108109,12.486486486486486,4.333333333333333
2017,tavon austin,Tavon Austin,LA,WR,14,22,13,47,0,0,2,46,73,-8.39526670975921,0.5909090909090909,2.1363636363636362,3.6153846153846154,0,2.090909090909091,5.615384615384615
2017,taylor gabriel,Taylor Gabriel,ATL,WR,16,51,33,378,1,0,17,528,217,1.3558661528990896,0.6470588235294118,7.411764705882353,11.454545454545455,0.0196078431372549,10.352941176470589,6.575757575757576
2017,taywan taylor,Taywan Taylor,TEN,WR,16,28,16,231,1,0,9,386,54,1.2510689816980136,0.5714285714285714,8.25,14.4375,0.03571428571428571,13.785714285714286,3.375
2017,terrance williams,Terrance Williams,DAL,WR,16,78,53,568,0,0,31,665,230,1.8693084024540587,0.6794871794871795,7.282051282051282,10.716981132075471,0,8.525641025641026,4.339622641509434
2017,terrelle pryor,Terrelle Pryor,WAS,WR,8,37,20,240,1,0,15,400,58,8.433277449606361,0.5405405405405406,6.486486486486487,12,0.02702702702702703,10.81081081081081,2.9
2017,tommylee lewis,Tommylee Lewis,NO,WR,14,15,10,116,1,0,4,152,52,1.6728037624549295,0.6666666666666666,7.733333333333333,11.6,0.06666666666666667,10.133333333333333,5.2
2017,torrey smith,Torrey Smith,PHI,WR,16,68,36,430,2,0,11,881,131,3.9375534906608642,0.5294117647058824,6.323529411764706,11.944444444444445,0.029411764705882353,12.955882352941176,3.638888888888889
2017,travis benjamin,Travis Benjamin,LAC,WR,16,65,34,567,4,0,20,1012,210,12.641210522589972,0.5230769230769231,8.723076923076922,16.676470588235293,0.06153846153846154,15.569230769230769,6.176470588235294
2017,travis rudolph,Travis Rudolph,NYG,WR,6,21,8,101,0,0,4,168,43,-8.484876227637752,0.38095238095238093,4.809523809523809,12.625,0,8,5.375
2017,tre mcbride,Tre McBride,CHI,WR,6,15,8,144,0,0,6,213,50,-2.8927709010433666,0.5333333333333333,9.6,18,0,14.2,6.25
2017,trent taylor,Trent Taylor,SF,WR,15,60,43,430,2,0,27,408,190,11.478320438744284,0.7166666666666667,7.166666666666667,10,0.03333333333333333,6.8,4.4186046511627906
2017,trevor davis,Trevor Davis,GB,WR,15,7,5,70,0,0,2,69,34,1.9480827703940617,0.7142857142857143,10,14,0,9.857142857142858,6.8
2017,ty montgomery,Ty Montgomery,GB,WR,8,31,23,173,1,0,8,-27,215,3.810566627876424,0.7419354838709677,5.580645161290323,7.521739130434782,0.03225806451612903,-0.8709677419354839,9.347826086956522
2017,tyler boyd,Tyler Boyd,CIN,WR,10,32,22,225,2,0,14,205,91,4.935726026270622,0.6875,7.03125,10.227272727272727,0.0625,6.40625,4.136363636363637
2017,tyler lockett,Tyler Lockett,SEA,WR,16,71,45,555,2,0,23,907,188,13.268964080584855,0.6338028169014085,7.816901408450704,12.333333333333334,0.028169014084507043,12.774647887323944,4.177777777777778
2017,tyreek hill,Tyreek Hill,KC,WR,15,105,75,1183,7,0,41,1214,455,55.83549784655953,0.7142857142857143,11.266666666666667,15.773333333333333,0.06666666666666667,11.561904761904762,6.066666666666666
2017,tyrell williams,Tyrell Williams,LAC,WR,16,69,43,728,4,1,29,988,320,25.948356785400836,0.6231884057971014,10.55072463768116,16.930232558139537,0.057971014492753624,14.318840579710145,7.441860465116279
2017,victor bolden,Victor Bolden,SF,WR,8,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2017,vince mayle,Vince Mayle,BAL,TE,12,1,0,0,0,0,0,7,0,-0.6086202956503257,0,0,NA,0,7,NA
2017,will fuller,Will Fuller,HOU,WR,10,50,28,423,7,0,21,794,99,11.601080227257999,0.56,8.46,15.107142857142858,0.14,15.88,3.5357142857142856
2017,willie snead,Willie Snead,NO,WR,8,16,8,92,0,0,4,102,32,-1.751362743867059,0.5,5.75,11.5,0,6.375,4
2017,zay jones,Zay Jones,BUF,WR,14,74,27,316,2,0,19,994,63,-14.758285795448781,0.36486486486486486,4.27027027027027,11.703703703703704,0.02702702702702703,13.432432432432432,2.3333333333333335
2018,a j green,A.J. Green,CIN,WR,9,77,46,694,6,2,37,958,163,28.690858022653796,0.5974025974025974,9.012987012987013,15.08695652173913,0.07792207792207792,12.441558441558442,3.5434782608695654
2018,adam humphries,Adam Humphries,TB,WR,16,105,76,816,5,0,48,661,415,38.97349099955333,0.7238095238095238,7.771428571428571,10.736842105263158,0.047619047619047616,6.295238095238095,5.4605263157894735
2018,adam thielen,Adam Thielen,MIN,WR,16,153,113,1373,9,1,74,1443,416,57.16984805656414,0.738562091503268,8.973856209150327,12.150442477876107,0.058823529411764705,9.431372549019608,3.6814159292035398
2018,ahmad thomas,Ahmad Thomas,IND,LB,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2018,albert wilson,Albert Wilson,MIA,WR,7,35,26,391,4,0,11,246,335,10.864029575372115,0.7428571428571429,11.17142857142857,15.038461538461538,0.11428571428571428,7.0285714285714285,12.884615384615385
2018,aldrick robinson,Aldrick Robinson,MIN,WR,14,35,17,231,5,0,12,601,42,9.123688747541161,0.4857142857142857,6.6,13.588235294117647,0.14285714285714285,17.17142857142857,2.4705882352941178
2018,alex erickson,Alex Erickson,CIN,WR,16,29,20,167,0,0,7,265,75,1.3854515431540495,0.6896551724137931,5.758620689655173,8.35,0,9.137931034482758,3.75
2018,allen hurns,Allen Hurns,DAL,WR,14,35,20,295,2,1,11,399,78,13.281690645253692,0.5714285714285714,8.428571428571429,14.75,0.05714285714285714,11.4,3.9
2018,allen lazard,Allen Lazard,GB,WR,1,1,1,7,0,0,0,7,0,0.3258859268389642,1,7,7,0,7,0
2018,allen robinson,Allen Robinson,CHI,WR,13,94,55,754,4,1,36,1141,216,21.359216246284447,0.5851063829787234,8.02127659574468,13.709090909090909,0.0425531914893617,12.138297872340425,3.9272727272727272
2018,alshon jeffery,Alshon Jeffery,PHI,WR,13,92,65,843,6,1,49,1013,272,46.41484980411651,0.7065217391304348,9.16304347826087,12.96923076923077,0.06521739130434782,11.01086956521739,4.184615384615385
2018,amari cooper,Amari Cooper,DAL,WR,15,107,75,1005,7,2,53,1048,415,28.446020306700714,0.7009345794392523,9.392523364485982,13.4,0.06542056074766354,9.794392523364486,5.533333333333333
2018,andre holmes,Andre Holmes,DEN,WR,13,24,13,162,0,0,8,313,50,1.09109961532522,0.5416666666666666,6.75,12.461538461538462,0,13.041666666666666,3.8461538461538463
2018,andre roberts,Andre Roberts,NYJ,WR,16,18,10,79,1,0,4,153,17,-6.519613921060227,0.5555555555555556,4.388888888888889,7.9,0.05555555555555555,8.5,1.7
2018,andy jones,Andy Jones,DET,WR,6,24,11,80,1,0,6,219,26,-3.6557247393147807,0.4583333333333333,3.3333333333333335,7.2727272727272725,0.041666666666666664,9.125,2.3636363636363638
2018,anthony miller,Anthony Miller,CHI,WR,15,54,33,423,7,0,19,604,170,22.69112068935801,0.6111111111111112,7.833333333333333,12.818181818181818,0.12962962962962962,11.185185185185185,5.151515151515151
2018,antonio brown,Antonio Brown,PIT,WR,15,168,104,1297,15,0,63,1891,485,25.73871904556821,0.6190476190476191,7.720238095238095,12.471153846153847,0.08928571428571429,11.255952380952381,4.663461538461538
2018,antonio callaway,Antonio Callaway,CLE,WR,16,79,43,586,5,1,27,1093,236,-13.872374927806234,0.5443037974683544,7.417721518987341,13.627906976744185,0.06329113924050633,13.835443037974683,5.488372093023256
2018,auden tate,Auden Tate,CIN,WR,5,12,4,35,0,0,2,122,2,-6.885728283086792,0.3333333333333333,2.9166666666666665,8.75,0,10.166666666666666,0.5
2018,austin carr,Austin Carr,NO,WR,9,14,9,97,2,0,5,131,22,6.957009186996713,0.6428571428571429,6.928571428571429,10.777777777777779,0.14285714285714285,9.357142857142858,2.4444444444444446
2018,bennie fowler,Bennie Fowler,NYG,WR,10,27,16,199,1,1,12,261,76,11.148995845171157,0.5925925925925926,7.37037037037037,12.4375,0.037037037037037035,9.666666666666666,4.75
2018,bobo wilson,Bobo Wilson,TB,WR,5,5,4,52,0,0,2,54,20,0.7902646153233945,0.8,10.4,13,0,10.8,5
2018,brandin cooks,Brandin Cooks,LA,WR,15,117,80,1204,5,1,56,1498,346,56.79046279721018,0.6837606837606838,10.290598290598291,15.05,0.042735042735042736,12.803418803418804,4.325
2018,brandon lafell,Brandon LaFell,LV,WR,4,16,12,135,2,0,9,133,53,9.545440757310201,0.75,8.4375,11.25,0.125,8.3125,4.416666666666667
2018,brandon marshall,Brandon Marshall,SEA/DEN,WR,17,23,11,136,1,0,7,257,23,-2.5143833623611003,0.4782608695652174,5.913043478260869,12.363636363636363,0.043478260869565216,11.173913043478262,2.090909090909091
2018,brandon powell,Brandon Powell,DET,WR,6,17,11,129,0,0,6,57,115,3.8456888650185315,0.6470588235294118,7.588235294117647,11.727272727272727,0,3.3529411764705883,10.454545454545455
2018,brandon tate,Brandon Tate,NO,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2018,brandon zylstra,Brandon Zylstra,MIN,WR,5,2,1,23,0,0,1,43,8,0.2106180161354132,0.5,11.5,23,0,21.5,8
2018,breshad perriman,Breshad Perriman,CLE,WR,10,25,16,340,2,0,13,459,75,19.239862038753927,0.64,13.6,21.25,0.08,18.36,4.6875
2018,brian quick,Brian Quick,WAS,WR,2,3,3,18,0,0,2,17,1,2.321300958516076,1,6,6,0,5.666666666666667,0.3333333333333333
2018,brice butler,Brice Butler,MIA,WR,6,10,6,60,1,0,4,138,1,1.1553999001625925,0.6,6,10,0.1,13.8,0.16666666666666666
2018,bruce ellington,Bruce Ellington,DET,WR,7,42,31,224,1,0,14,204,108,0.8546899637538292,0.7380952380952381,5.333333333333333,7.225806451612903,0.023809523809523808,4.857142857142857,3.4838709677419355
2018,calvin ridley,Calvin Ridley,ATL,WR,16,92,64,821,10,2,39,936,364,35.496222248432446,0.6956521739130435,8.923913043478262,12.828125,0.10869565217391304,10.173913043478262,5.6875
2018,cam phillips,Cam Phillips,BUF,WR,2,1,1,9,0,0,0,2,7,0.3518520479556173,1,9,9,0,2,7
2018,cameron batson,Cameron Batson,TEN,WR,8,11,8,82,0,0,5,73,54,-1.950682099093683,0.7272727272727273,7.454545454545454,10.25,0,6.636363636363637,6.75
2018,cameron meredith,Cameron Meredith,NO,WR,3,10,9,114,1,1,4,92,38,1.606668576885768,0.9,11.4,12.666666666666666,0.1,9.2,4.222222222222222
2018,chad beebe,Chad Beebe,MIN,WR,3,4,4,39,0,0,3,27,12,3.847014303668402,1,9.75,9.75,0,6.75,3
2018,chad williams,Chad Williams,ARI,WR,10,46,17,171,1,0,9,586,16,-17.672273260353684,0.3695652173913043,3.717391304347826,10.058823529411764,0.021739130434782608,12.73913043478261,0.9411764705882353
2018,chandler jones,Chandler Jones,ARI,DE,16,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2018,charone peake,Charone Peake,NYJ,WR,6,3,2,25,0,0,2,32,4,-3.9269224772579037,0.6666666666666666,8.333333333333334,12.5,0,10.666666666666666,2
2018,chester rogers,Chester Rogers,IND,WR,16,72,53,485,2,0,28,457,258,12.276432766850235,0.7361111111111112,6.736111111111111,9.150943396226415,0.027777777777777776,6.347222222222222,4.867924528301887
2018,chris conley,Chris Conley,KC,WR,16,52,32,334,5,2,18,435,140,10.665284123221898,0.6153846153846154,6.423076923076923,10.4375,0.09615384615384616,8.365384615384615,4.375
2018,chris hogan,Chris Hogan,NE,WR,15,55,35,532,3,0,22,652,193,21.275753913663166,0.6363636363636364,9.672727272727272,15.2,0.05454545454545454,11.854545454545455,5.514285714285714
2018,chris lacy,Chris Lacy,DET,WR,1,1,0,0,0,0,0,9,0,-0.49524105165619403,0,0,NA,0,9,NA
2018,chris moore,Chris Moore,BAL,WR,15,25,19,196,1,0,8,288,59,9.032177807145224,0.76,7.84,10.31578947368421,0.04,11.52,3.1052631578947367
2018,chris thompson,Chris Thompson,WAS,RB,10,55,41,268,1,0,12,80,219,-3.1597166053711487,0.7454545454545455,4.872727272727273,6.536585365853658,0.01818181818181818,1.4545454545454546,5.341463414634147
2018,christian kirk,Christian Kirk,ARI,WR,12,68,43,590,3,0,21,654,225,9.216901698600967,0.6323529411764706,8.676470588235293,13.720930232558139,0.04411764705882353,9.617647058823529,5.232558139534884
2018,cody core,Cody Core,CIN,WR,10,28,13,160,1,0,7,367,36,2.1869792346226498,0.4642857142857143,5.714285714285714,12.307692307692308,0.03571428571428571,13.107142857142858,2.769230769230769
2018,cody latimer,Cody Latimer,NYG,WR,6,16,11,190,1,0,6,318,23,11.226079690561164,0.6875,11.875,17.272727272727273,0.0625,19.875,2.090909090909091
2018,cole beasley,Cole Beasley,DAL,WR,16,87,65,672,3,0,39,644,213,45.47449393645592,0.7471264367816092,7.724137931034483,10.338461538461539,0.034482758620689655,7.402298850574713,3.276923076923077
2018,cooper kupp,Cooper Kupp,LA,WR,8,55,40,566,6,0,25,460,303,35.6904458918328,0.7272727272727273,10.290909090909091,14.15,0.10909090909090909,8.363636363636363,7.575
2018,corey coleman,Corey Coleman,NYG,WR,8,8,5,71,0,0,5,100,8,5.716740560426842,0.625,8.875,14.2,0,12.5,1.6
2018,corey davis,Corey Davis,TEN,WR,16,112,65,891,4,1,47,1159,267,30.047386738862663,0.5803571428571429,7.955357142857143,13.707692307692307,0.03571428571428571,10.348214285714286,4.107692307692307
2018,courtland sutton,Courtland Sutton,DEN,WR,16,84,42,704,4,0,31,1178,163,12.687085229922438,0.5,8.380952380952381,16.761904761904763,0.047619047619047616,14.023809523809524,3.880952380952381
2018,curtis samuel,Curtis Samuel,CAR,WR,13,65,39,494,5,0,24,776,111,8.35417715011863,0.6,7.6,12.666666666666666,0.07692307692307693,11.938461538461539,2.8461538461538463
2018,da mari scott,Da'Mari Scott,BUF,WR,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA
2018,daesean hamilton,DaeSean Hamilton,DEN,WR,11,46,30,243,2,0,16,397,67,6.318098905554507,0.6521739130434783,5.282608695652174,8.1,0.043478260869565216,8.630434782608695,2.2333333333333334
2018,damiere byrd,Damiere Byrd,CAR,WR,7,2,1,8,0,0,1,25,1,-1.090431323973462,0.5,4,8,0,12.5,1
2018,damion ratley,Damion Ratley,CLE,WR,5,20,13,144,0,0,5,227,51,0.3225212873513811,0.65,7.2,11.076923076923077,0,11.35,3.923076923076923
2018,danny amendola,Danny Amendola,MIA,WR,15,79,59,575,1,0,27,589,229,-2.7380614959452387,0.7468354430379747,7.2784810126582276,9.745762711864407,0.012658227848101266,7.455696202531645,3.8813559322033897
2018,dante pettis,Dante Pettis,SF,WR,12,45,27,467,5,0,19,501,205,17.539478366822564,0.6,10.377777777777778,17.296296296296298,0.1111111111111111,11.133333333333333,7.592592592592593
2018,darius jennings,Darius Jennings,TEN,WR,14,15,11,101,0,0,2,153,37,-1.8181403869239148,0.7333333333333333,6.733333333333333,9.181818181818182,0,10.2,3.3636363636363638
2018,darrius heyward bey,Darrius Heyward-Bey,PIT,WR,8,2,1,9,0,0,0,25,10,0.2791185217211023,0.5,4.5,9,0,12.5,10
2018,darvin kidsy,Darvin Kidsy,WAS,WR,1,2,1,8,0,0,1,18,2,1.993958842358552,0.5,4,8,0,9,2
2018,davante adams,Davante Adams,GB,WR,15,169,111,1386,13,0,64,1906,475,81.60807196811716,0.6568047337278107,8.201183431952662,12.486486486486486,0.07692307692307693,11.278106508875739,4.2792792792792795
2018,david moore,David Moore,SEA,WR,14,53,26,445,5,2,19,839,93,11.817852405275444,0.49056603773584906,8.39622641509434,17.115384615384617,0.09433962264150944,15.830188679245284,3.576923076923077
2018,de anthony thomas,De'Anthony Thomas,KC,WR,5,5,3,29,1,0,3,68,30,2.2320516325125936,0.6,5.8,9.666666666666666,0.2,13.6,10
